249, 495, 508, 504, 5754, 57176, 2020-12-15 14:36:15.011249
249, 495, 508, 502, 5766, 57198, 2020-12-15 14:36:15.070558
249, 495, 509, 503, 5738, 57258, 2020-12-15 14:36:15.134783
249, 495, 509, 502, 5712, 57271, 2020-12-15 14:36:15.140146
249, 493, 509, 502, 5741, 57286, 2020-12-15 14:36:15.191224
248, 494, 508, 502, 5745, 57301, 2020-12-15 14:36:15.311352
249, 495, 508, 502, 5713, 57260, 2020-12-15 14:36:15.343207
248, 496, 512, 501, 5746, 57256, 2020-12-15 14:36:15.370617
248, 496, 509, 502, 5616, 57252, 2020-12-15 14:36:15.399761
249, 496, 509, 502, 5726, 57243, 2020-12-15 14:36:15.430933
250, 494, 508, 502, 5695, 57237, 2020-12-15 14:36:15.439586
249, 495, 509, 502, 5745, 57235, 2020-12-15 14:36:15.442388
249, 495, 509, 502, 5730, 57259, 2020-12-15 14:36:15.612791
249, 495, 509, 502, 5748, 57313, 2020-12-15 14:36:15.734520
250, 496, 508, 502, 5757, 57347, 2020-12-15 14:36:15.798808
250, 496, 508, 501, 5732, 57232, 2020-12-15 14:36:15.833823
249, 495, 509, 502, 5774, 57221, 2020-12-15 14:36:15.850398
250, 494, 509, 502, 5801, 57256, 2020-12-15 14:36:15.881434
249, 495, 509, 502, 5807, 57293, 2020-12-15 14:36:15.943782
249, 495, 509, 502, 5829, 57331, 2020-12-15 14:36:16.046780
249, 494, 508, 502, 5856, 57376, 2020-12-15 14:36:16.059707
249, 494, 509, 501, 5845, 57419, 2020-12-15 14:36:16.101600
249, 495, 509, 502, 5909, 57419, 2020-12-15 14:36:16.125461
249, 495, 509, 504, 5854, 57468, 2020-12-15 14:36:16.255992
248, 495, 509, 502, 6006, 57451, 2020-12-15 14:36:16.262301
249, 496, 509, 501, 5875, 57540, 2020-12-15 14:36:16.340927
249, 496, 509, 501, 5842, 57514, 2020-12-15 14:36:16.346439
249, 495, 509, 502, 5823, 57499, 2020-12-15 14:36:16.361553
249, 496, 509, 501, 5810, 57487, 2020-12-15 14:36:16.399156
249, 494, 509, 501, 5809, 57497, 2020-12-15 14:36:16.451690
249, 495, 509, 501, 5827, 57514, 2020-12-15 14:36:16.553608
